b'<s> paolo sorrentino has written a wonderful story about loneliness and tony has built one of the most unforgettable characters seen in movies in recent years  <\\s>',b'Paolo Sorrentino has written a wonderful story about loneliness and Tony has built one of the most unforgettable characters seen in movies in recent years.  '
b'<s> the movie is not completely perfect but titta di girolamo will stay with you for a long time after the vision of the movie  <\\s>',"b""The movie is not completely perfect but 'Titta Di Girolamo' will stay with you for a long time after the vision of the movie.  """
b'<s> i rate this movie 9 10  <\\s>',b'I rate this movie 9/10.  '
b'<s> i do not know if this was emilio estevez directorial debut but the pacing the interplay and development of the characters as well as some clever camera work surrounding the character estevez plays all suggest a natural eye  <\\s>',"b""I do not know if this was Emilio Estevez's directorial debut, but the pacing, the interplay and development of the characters as well as some clever camera work surrounding the character Estevez plays all suggest a natural eye.  """
b'<s> the interplay between martin and emilio contains the same wonderful chemistry we saw in wall street with martin and charlie  <\\s>',b'The interplay between Martin and Emilio contains the same wonderful chemistry we saw in Wall Street with Martin and Charlie.  '
b'<s> kathy bates is wonderful in her characters subtle desperation and escapism a variation on her character in at play in the fields of the lord  <\\s>',b'Kathy Bates is wonderful in her characters subtle desperation and escapism; a variation on her character in At Play In The Fields Of The Lord.  '
b'<s> for readers who have already seen one of miyazaki films he is still in top form and made another worthwhile experience  <\\s>',"b""For readers who have already seen one of Miyazaki's films: he is still in top form and made another worthwhile experience.  """
b'<s> it never condescends all the characters have good genuine hearts and believable problems  <\\s>',"b'It never condescends, all the characters have good genuine hearts and believable problems.  '"
b'<s> the two main characters may be two of the most believable children i ever saw put on screen  <\\s>',b'The two main characters may be two of the most believable children I ever saw put on screen.  '
b'<s> they are so easy to love but even more easy to identify with  <\\s>',"b'They are so easy to love, but even more easy to identify with.  '"
b'<s> this movie is great especially if you enjoy visual arts  <\\s>',b'This movie is great--especially if you enjoy visual arts.  '
b'<s> the scenery that the two daughters paint and photograph are beautiful  <\\s>',b'The scenery that the two daughters paint and photograph are beautiful.  '
b'<s> the story is also both funny and poignant at times  <\\s>',b'The story is also both funny and poignant at times.  '
b'<s> people who like european films and art movies will like this movie  <\\s>',b'People who like European films and art movies will like this movie.  '
b'<s> go rent it  <\\s>',b'Go rent it.  '
b'<s> however after finally watching this film i realized that not only had i had a closed mind to the brilliance it depicts i also found myself watching it over and over again  <\\s>',"b'However, after finally watching this film, I realized that not only had I had a closed mind to the brilliance it depicts, I also found myself watching it over and over again.  '"
b'<s> it the one movie that never ceases to interest me simply because it keeps me alert as i try to attempt to decipher it meanings  <\\s>',"b""It's the one movie that never ceases to interest me, simply because it keeps me alert, as I try to attempt to decipher it's meanings.  """
b'<s> brilliance indeed  <\\s>',b'Brilliance indeed.  '
b'<s> but if you liked movies like the matrix and better yet their sequels i think youll appreciate the thought provoking mindblowing experience this film will give you  <\\s>',"b""But if you liked movies like The Matrix (and better yet, their sequels) I think you'll appreciate the thought provoking, mindblowing experience this film will give you.  """
b'<s> think of the film being like a dream  <\\s>',b'Think of the film being like a dream.  '
b'<s> simply beautiful  <\\s>',b'Simply beautiful.  '
b'<s> it a gloriously fun fast paced and fairly accurate portrayal of the night of a raver  <\\s>',"b""It's a gloriously fun, fast paced and fairly accurate portrayal of the night of a raver.  """
b'<s> it presents a idyllic yet serious portrayal of the ups and downs of the characters lives  <\\s>',b'It presents a idyllic yet serious portrayal of the ups and downs of the characters lives.  '
b'<s> just whatever you do avoid groove as its the antithesis of all that is good about human traffic  <\\s>',"b'Just whatever you do, avoid Groove as its the antithesis of all that is good about Human Traffic.  '"
b'<s> the movie seemed a little slow at first  <\\s>',b'The movie seemed a little slow at first.  '
b'<s> but it picked up speed and got right to the point  <\\s>',b'But it picked up speed and got right to the point.  '
b'<s> it showed exactly how the government and the scientist argued for humanity and the reasons of the gadget  <\\s>',b'It showed exactly how the government and the scientist argued for humanity and the reasons of the gadget.  '
b'<s> i enjoyed it  <\\s>',b'I enjoyed it.  '
b'<s> i have recommended it to friends  <\\s>',b'I have recommended it to friends.  '
b'<s> both actors truly understand and become their particular character delivering a convincing sincere performance  <\\s>',"b'Both actors truly understand and become their particular character, delivering a convincing, sincere performance.  '"
b'<s> the film dialogue is natural real to life  <\\s>',"b""The film's dialogue is natural, real to life.  """
b'<s> the writer gorman bechard undoubtedly did his homework because all references are industry and character age appropriate  <\\s>',"b'The writer, Gorman Bechard, undoubtedly did his homework because all references are industry and character-age appropriate.  '"
b'<s> each track commands sentiment actually contributing to the scenes and characters  <\\s>',"b'Each track commands sentiment, actually contributing to the scenes and characters.  '"
b'<s> definitely worth seeing\xc2\x85 it the sort of thought provoking film that forces you to question your own threshold of loneliness  <\\s>',"b""Definitely worth seeing\xc2\x85 it's the sort of thought provoking film that forces you to question your own threshold of loneliness.  """
b'<s> hayao miyazaki latest and eighth film for studio ghibili gake no ue no ponyo ponyo on the cliff by the sea is a wonderfully fun and imaginative look at childhood  <\\s>',"b""Hayao Miyazaki's latest and eighth film for Studio Ghibili, Gake No Ue No Ponyo (Ponyo on the Cliff by the Sea) is a wonderfully fun and imaginative look at childhood.  """
b'<s> at a time when it seems that film animation has been dominated by disney pixar cgi masterpieces it is both refreshing and comforting to know that miyazaki is still relying on traditional hand drawn animation to tell his charming and enchanting stories  <\\s>',"b""At a time when it seems that film animation has been dominated by Disney/Pixar's CGI masterpieces, it is both refreshing and comforting to know that Miyazaki is still relying on traditional hand-drawn animation to tell his charming and enchanting stories.  """
